,año,conglome,vivienda,hogar,codperso,ubigeo_x,desercion_escolar,sexo,edad,area_geografica,lengua_materna,tipo_de_colegio,programa,situacion_laboral,años_educacion_padre,años_educacion_madre,ubigeo_y,ingreso_familiar,tamaño_familiar,internet,tv,celular
11382,2021,17071,4,11,4,110503,0,0,7,0,1,1,1,0,2,1,110503,562.1998697916666,4,1,0,1
11383,2021,17071,6,11,3,110503,0,1,15,0,1,1,1,0,1,1,110503,612.4711371527778,3,0,0,1
11384,2021,17071,27,11,2,110503,0,0,10,0,1,1,1,0,3,3,110503,609.7460394965278,3,0,1,1
11385,2021,17071,27,11,3,110503,0,1,6,0,1,1,1,0,3,3,110503,609.7460394965278,3,0,1,1
11386,2021,17071,30,11,3,110503,0,1,16,0,1,1,1,1,2,1,110503,605.9009874131945,3,0,0,1
11387,2021,17072,25,11,4,110403,0,1,13,0,1,1,1,0,3,3,110403,930.767333984375,4,1,1,1
11388,2021,17072,43,11,4,110403,0,0,9,0,1,1,1,0,3,3,110403,1596.2906901041667,4,1,1,1
11389,2021,17073,61,11,4,110102,0,1,11,0,1,1,1,0,3,1,110102,518.5645073784722,6,0,0,1
11390,2021,17073,61,11,5,110102,0,0,6,0,1,1,1,0,3,1,110102,518.5645073784722,6,0,0,1
11391,2021,17073,62,11,4,110102,0,1,13,0,1,1,1,0,1,1,110102,657.8618706597222,6,1,0,1
11392,2021,17073,62,11,5,110102,0,1,11,0,1,1,1,0,1,1,110102,657.8618706597222,6,1,0,1
11393,2021,17073,64,11,3,110102,0,0,9,0,1,1,1,0,1,1,110102,639.8451171875,5,1,0,1
11394,2021,17073,201,22,3,110102,0,0,12,0,1,1,1,0,2,3,110102,338.00217692057294,4,1,0,1
11395,2021,17073,201,22,4,110102,0,1,5,0,1,1,1,0,2,3,110102,338.00217692057294,4,1,0,1
11396,2021,17073,202,11,3,110102,0,1,13,0,1,1,1,0,2,2,110102,1239.8507486979167,4,0,0,1
11397,2021,17073,203,11,3,110102,0,0,16,0,1,1,1,0,4,4,110102,309.17229817708335,5,0,0,1
11398,2021,17073,203,11,4,110102,0,1,11,0,1,1,0,0,4,4,110102,309.17229817708335,5,0,0,1
11399,2021,17073,203,11,5,110102,0,1,8,0,1,1,1,0,4,4,110102,309.17229817708335,5,0,0,1
11400,2021,17073,204,11,3,110102,0,1,13,0,1,1,1,0,3,1,110102,768.7360026041666,5,0,0,1
11401,2021,17073,204,11,4,110102,0,1,11,0,1,1,1,0,3,1,110102,768.7360026041666,5,0,0,1
11402,2021,17075,8,11,2,110206,0,0,15,0,1,1,1,0,3,1,110206,670.7327067057291,2,0,0,1
11403,2021,17075,111,11,3,110206,0,0,13,0,1,1,1,0,4,3,110206,990.5942925347222,3,1,0,1
11404,2021,17075,112,11,3,110206,0,1,5,0,1,1,1,0,4,3,110206,1625.0733506944443,3,1,1,1
11405,2021,17075,115,11,3,110206,0,0,13,0,1,1,1,0,1,4,110206,774.7296006944445,6,1,1,1
11406,2021,17076,125,11,3,110303,0,1,16,0,1,1,1,0,2,2,110303,371.32231987847223,6,1,0,1
11407,2021,17076,125,11,4,110303,0,1,12,0,1,1,1,0,2,2,110303,371.32231987847223,6,1,0,1
11408,2021,17076,125,11,5,110303,0,0,5,0,1,1,1,0,2,2,110303,371.32231987847223,6,1,0,1
11409,2021,17076,281,11,3,110303,0,0,13,0,1,1,1,0,2,2,110303,715.6024305555555,3,1,0,1
11410,2021,17076,283,11,3,110303,0,1,8,0,1,1,1,0,4,4,110303,520.1038004557291,4,0,0,1
11411,2021,17076,283,11,4,110303,0,1,5,0,1,1,1,0,4,4,110303,520.1038004557291,4,0,0,1
11412,2021,17076,285,11,4,110303,0,0,5,0,1,1,1,0,2,1,110303,481.8804524739583,4,0,0,1
11413,2021,17076,286,11,4,110303,0,0,16,0,1,1,1,0,2,2,110303,339.4974365234375,4,0,0,1
11414,2021,17079,97,11,3,110503,0,1,7,0,1,1,1,0,4,4,110503,692.4161783854166,4,0,1,1
11415,2021,17079,99,11,3,110503,0,1,9,0,1,1,1,0,3,1,110503,595.4201171875,5,1,0,1
11416,2021,17079,100,11,3,110503,0,0,10,0,1,1,1,0,2,2,110503,852.6642578125,5,1,0,1
11417,2021,17079,100,11,4,110503,0,0,8,0,1,1,1,0,2,2,110503,852.6642578125,5,1,0,1
11418,2021,17079,227,11,3,110503,0,1,14,0,1,1,1,0,3,2,110503,1053.6263020833333,4,0,1,1
11419,2021,17081,141,11,3,110205,0,1,9,0,1,1,1,0,2,2,110205,1707.9779730902778,3,0,0,1
11420,2021,17081,301,11,2,110205,0,0,13,0,1,1,1,0,2,1,110205,500.6224365234375,4,0,1,1
11421,2021,17081,301,11,3,110205,0,1,10,0,1,1,1,0,2,1,110205,500.6224365234375,4,0,1,1
11422,2021,17081,302,11,3,110205,0,1,18,0,1,0,0,0,4,3,110205,685.7244466145834,4,0,0,1
11423,2021,17081,302,11,4,110205,0,0,8,0,1,1,1,0,4,3,110205,685.7244466145834,4,0,0,1
11424,2021,17081,303,11,2,110205,0,1,8,0,1,1,1,0,2,1,110205,699.3607584635416,4,0,0,1
11425,2021,17081,303,11,3,110205,0,1,5,0,1,1,1,0,2,1,110205,699.3607584635416,4,0,0,1
11426,2021,17081,304,11,2,110205,0,0,17,0,1,1,1,0,3,3,110205,325.99555121527777,3,0,1,0
11427,2021,17085,198,11,2,110403,1,0,17,0,1,1,0,1,4,4,110403,987.0274522569445,3,0,0,1
11428,2021,17085,199,11,3,110403,0,0,15,0,1,1,1,0,2,2,110403,494.2899983723958,4,0,1,1
11429,2021,17085,199,11,4,110403,0,0,6,0,1,1,1,0,2,2,110403,494.2899983723958,4,0,1,1
11430,2021,17085,200,11,3,110403,0,0,8,0,1,1,1,0,3,3,110403,1046.2358940972222,3,0,1,1
11431,2021,17085,443,11,3,110403,0,1,7,0,1,1,1,0,4,4,110403,856.7196723090278,3,0,1,1
11432,2021,17085,446,11,4,110403,0,1,13,0,1,1,1,0,3,4,110403,528.8343098958334,4,1,0,1
11433,2021,17085,448,11,3,110403,0,0,10,0,1,1,0,0,2,2,110403,630.29248046875,4,1,1,1
11434,2021,17087,5,11,3,110106,0,0,5,0,1,1,1,0,3,3,110106,647.9115397135416,4,0,0,1
11435,2021,17087,6,11,3,110106,0,1,7,0,1,1,1,0,1,3,110106,677.7912326388889,3,1,0,1
11436,2021,17087,7,11,3,110106,0,1,17,0,1,1,1,1,3,2,110106,745.3005642361111,3,1,0,1
11437,2021,17087,8,11,4,110106,0,1,10,0,1,0,0,0,4,4,110106,685.9188639322916,4,1,0,1
11438,2021,17087,75,11,4,110106,0,0,10,0,1,1,1,0,2,3,110106,583.2195963541667,5,1,0,1
11439,2021,17087,75,11,5,110106,0,0,9,0,1,1,1,0,2,3,110106,583.2195963541667,5,1,0,1
11440,2021,17087,76,11,3,110106,0,0,12,0,1,1,1,0,3,3,110106,495.40966796875,6,1,0,1
11441,2021,17087,76,11,4,110106,0,0,9,0,1,1,1,0,3,3,110106,495.40966796875,6,1,0,1
11442,2021,17087,76,11,5,110106,0,1,5,0,1,1,1,0,3,3,110106,495.40966796875,6,1,0,1
11443,2021,17088,143,11,3,110504,0,1,7,0,1,1,1,0,2,2,110504,570.3394639756945,3,0,0,1
11444,2021,17088,144,11,4,110504,0,0,5,0,1,1,1,0,2,2,110504,628.998828125,5,1,1,1
11445,2021,17088,393,11,3,110504,0,0,8,0,1,1,1,0,2,2,110504,471.8806966145833,4,0,1,1
11446,2021,17088,394,11,3,110504,0,0,14,0,1,1,1,0,2,2,110504,1149.4740668402778,3,1,0,1
11447,2021,17088,396,11,3,110504,0,1,10,0,1,1,1,0,4,4,110504,680.2638346354166,4,1,1,1
11448,2021,17088,396,11,4,110504,0,1,5,0,1,1,1,0,4,4,110504,680.2638346354166,4,1,1,1
11449,2021,17091,17,11,4,110114,1,1,16,0,1,1,1,1,2,2,110114,334.49371744791665,5,0,0,1
11450,2021,17091,17,11,5,110114,0,1,9,0,1,1,1,0,2,2,110114,334.49371744791665,5,0,0,1
11451,2021,17092,9,11,4,110402,0,0,13,0,1,1,1,0,3,3,110402,1052.6981608072917,4,0,1,1
11452,2021,17092,19,11,2,110402,0,1,6,0,1,1,1,0,2,2,110402,639.4511176215278,3,0,0,1
11453,2021,17092,50,11,3,110402,0,0,5,0,1,1,1,0,2,2,110402,690.4137912326389,3,0,1,1
11454,2021,17092,60,11,3,110402,0,0,15,0,1,1,1,0,3,2,110402,309.34983317057294,4,0,0,1
11455,2021,17092,60,11,4,110402,0,1,12,0,1,1,1,0,3,2,110402,309.34983317057294,4,0,0,1
11456,2021,17092,91,11,3,110402,1,0,17,0,1,1,0,1,1,1,110402,403.49609375,4,0,1,1
11457,2021,17093,131,11,2,110111,0,0,13,0,1,1,1,0,2,2,110111,1092.1900227864583,4,1,0,1
11458,2021,17093,131,11,3,110111,0,1,8,0,1,1,1,0,2,2,110111,1092.1900227864583,4,1,0,1
11459,2021,17093,132,11,2,110111,0,0,13,0,1,1,1,0,2,3,110111,1120.422092013889,3,1,0,1
11460,2021,17093,132,11,3,110111,0,1,8,0,1,1,1,0,2,3,110111,1120.422092013889,3,1,0,1
11461,2021,17093,289,11,3,110111,0,1,16,0,1,1,1,0,4,3,110111,374.7972005208333,9,1,0,1
11462,2021,17093,289,11,4,110111,0,0,14,0,1,1,1,0,4,3,110111,374.7972005208333,9,1,0,1
11463,2021,17093,289,11,5,110111,0,0,12,0,1,1,1,0,4,3,110111,374.7972005208333,9,1,0,1
11464,2021,17093,289,11,6,110111,0,0,10,0,1,1,1,0,4,3,110111,374.7972005208333,9,1,0,1
11465,2021,17093,289,11,7,110111,0,1,7,0,1,1,1,0,4,3,110111,374.7972005208333,9,1,0,1
11466,2021,17093,289,11,8,110111,0,0,5,0,1,1,1,0,4,3,110111,374.7972005208333,9,1,0,1
11467,2021,17093,292,12,3,110111,0,1,12,0,1,1,1,0,2,2,110111,691.513671875,7,1,0,1
11468,2021,17093,292,12,6,110111,0,1,11,0,1,1,1,0,2,2,110111,691.513671875,7,1,0,1
11469,2021,17093,292,12,7,110111,0,1,8,0,1,1,1,0,2,2,110111,691.513671875,7,1,0,1
11470,2021,17093,292,22,3,110111,0,0,10,0,1,1,1,0,2,2,110111,588.0415581597222,3,1,0,1
11471,2021,17094,7,11,4,110203,0,1,7,0,1,1,1,0,3,1,110203,260.09501953125,5,0,0,1
11472,2021,17094,38,11,3,110203,1,0,17,0,1,1,0,0,2,1,110203,529.5101725260416,4,1,1,1
11473,2021,17094,38,11,4,110203,0,0,13,0,1,1,1,0,2,1,110203,529.5101725260416,4,1,1,1
11474,2021,17094,68,11,3,110203,0,0,12,0,1,1,1,0,2,1,110203,331.3593424479167,5,0,0,1
11475,2021,17094,68,11,4,110203,0,1,10,0,1,1,1,0,2,1,110203,331.3593424479167,5,0,0,1
11476,2021,17094,68,11,5,110203,0,0,8,0,1,1,1,0,2,1,110203,331.3593424479167,5,0,0,1
11477,2021,17094,72,11,3,110203,0,0,7,0,1,1,1,0,2,2,110203,245.89854600694446,3,1,0,1
11478,2021,17094,84,11,3,110203,0,1,16,0,1,1,1,0,1,1,110203,266.071044921875,3,0,0,1
11479,2021,17095,3,11,4,110209,0,0,14,0,1,1,0,0,1,1,110209,1240.4427897135417,4,1,0,1
11480,2021,17095,110,11,3,110209,0,1,20,0,1,1,1,0,2,1,110209,308.57498604910717,7,1,0,1
11481,2021,17095,110,11,4,110209,0,0,15,0,1,1,1,1,2,1,110209,308.57498604910717,7,1,0,1
11482,2021,17095,110,11,5,110209,0,0,10,0,1,1,0,0,2,1,110209,308.57498604910717,7,1,0,1
11483,2021,17095,113,11,2,110209,0,0,8,0,1,1,1,0,4,4,110209,1122.7688802083333,2,0,0,1
11484,2021,17097,1,11,4,120107,0,1,19,1,1,0,0,1,2,1,120107,769.1815011160714,7,1,0,1
11485,2021,17097,1,11,5,120107,0,1,16,1,1,1,1,0,2,1,120107,769.1815011160714,7,1,0,1
11486,2021,17097,1,11,6,120107,0,1,13,1,1,1,1,0,2,1,120107,769.1815011160714,7,1,0,1
11487,2021,17097,1,11,7,120107,0,1,11,1,1,1,1,0,2,1,120107,769.1815011160714,7,1,0,1
11488,2021,17097,30,11,4,120107,0,1,14,1,1,1,0,0,2,2,120107,488.3841145833333,4,1,0,1
11489,2021,17097,58,11,3,120107,0,1,6,1,1,0,0,0,4,3,120107,1042.811767578125,4,1,1,1
11491,2021,17098,24,11,2,120101,0,1,15,1,1,1,1,0,4,4,120101,318.77825927734375,4,0,0,1
11492,2021,17098,24,11,3,120101,0,1,12,1,1,1,1,0,4,4,120101,318.77825927734375,4,0,0,1
11493,2021,17098,24,11,4,120101,0,0,6,1,1,1,0,0,4,4,120101,318.77825927734375,4,0,0,1
11494,2021,17098,87,11,4,120101,0,1,15,1,1,0,0,1,4,4,120101,1173.4126790364583,4,1,1,1
11496,2021,17098,136,11,3,120101,0,0,7,1,1,1,0,0,4,4,120101,460.1663411458333,3,0,0,1
11497,2021,17098,151,11,3,120101,0,1,10,1,1,0,0,0,4,2,120101,893.0922309027778,3,1,0,1
11498,2021,17099,41,11,5,120107,0,1,15,1,1,1,1,0,1,1,120107,560.3809523809524,7,1,0,1
11499,2021,17099,41,11,6,120107,0,1,10,1,1,1,1,0,1,1,120107,560.3809523809524,7,1,0,1
11500,2021,17099,41,11,7,120107,0,0,6,1,1,1,1,0,1,1,120107,560.3809523809524,7,1,0,1
11501,2021,17099,103,11,4,120107,0,0,8,1,1,1,1,0,2,2,120107,894.84375,6,1,1,1
11502,2021,17099,146,11,5,120107,0,0,6,1,1,1,1,0,3,2,120107,947.0530598958334,5,1,0,1
11503,2021,17100,32,11,3,120107,0,0,12,1,1,1,1,0,3,3,120107,451.66590711805554,3,0,0,1
11504,2021,17100,46,11,3,120107,1,0,18,1,0,1,1,0,2,1,120107,537.0824110243055,6,0,0,1
11505,2021,17100,46,11,4,120107,0,0,17,1,0,1,1,1,2,1,120107,537.0824110243055,6,0,0,1
11506,2021,17100,46,11,5,120107,0,0,14,1,0,1,1,0,2,1,120107,537.0824110243055,6,0,0,1
11507,2021,17100,46,11,6,120107,0,0,10,1,0,1,1,0,2,1,120107,537.0824110243055,6,0,0,1
11508,2021,17101,5,11,4,120114,0,0,17,1,1,1,1,1,2,1,120114,568.5832926432291,4,1,0,1
11509,2021,17101,68,11,2,120114,0,0,12,1,1,1,1,0,1,1,120114,587.5024956597222,3,1,0,1
11510,2021,17101,68,11,3,120114,0,1,5,1,1,1,1,0,1,1,120114,587.5024956597222,3,1,0,1
11512,2021,17102,130,11,6,120101,1,1,9,1,1,1,1,0,3,3,120101,1402.143337673611,6,1,0,1
11514,2021,17103,35,11,3,120114,0,0,16,1,1,1,0,0,4,3,120114,125.4932861328125,6,0,0,1
11515,2021,17103,35,11,4,120114,0,1,13,1,1,1,0,0,4,3,120114,125.4932861328125,6,0,0,1
11516,2021,17103,35,11,5,120114,0,1,7,1,1,1,1,0,4,3,120114,125.4932861328125,6,0,0,1
11517,2021,17103,68,11,3,120114,0,1,12,1,1,1,1,0,2,2,120114,1094.7688802083333,3,1,0,1
11518,2021,17104,11,11,3,120101,1,0,13,1,1,1,0,0,2,2,120101,760.9998372395834,4,1,0,1
11519,2021,17104,47,11,3,120101,1,1,12,1,1,1,0,0,4,4,120101,793.2034505208334,5,1,0,1
11520,2021,17104,47,11,4,120101,1,1,5,1,1,1,0,0,4,4,120101,793.2034505208334,5,1,0,1
11521,2021,17105,5,11,2,120114,0,1,14,1,1,1,1,1,2,2,120114,591.486572265625,4,0,0,1
11522,2021,17105,5,11,3,120114,0,1,11,1,1,1,1,0,2,2,120114,591.486572265625,4,0,0,1
11523,2021,17105,5,11,4,120114,0,0,6,1,1,1,1,0,2,2,120114,591.486572265625,4,0,0,1
11524,2021,17105,46,11,2,120114,0,1,15,1,1,1,1,1,3,2,120114,1609.2781575520833,2,1,0,1
11525,2021,17105,73,11,6,120114,0,1,15,1,1,1,1,0,3,2,120114,329.3243815104167,7,1,0,1
11526,2021,17105,73,11,7,120114,0,0,12,1,1,1,1,0,3,2,120114,329.3243815104167,7,1,0,1
11527,2021,17106,35,11,4,120114,0,1,18,1,1,1,1,0,2,2,120114,222.70109049479166,4,0,0,1
11528,2021,17106,81,11,3,120114,1,0,12,1,1,1,0,0,3,3,120114,571.4298502604166,4,1,1,1
11529,2021,17106,81,11,4,120114,1,1,10,1,1,1,0,0,3,3,120114,571.4298502604166,4,1,1,1
11530,2021,17106,119,11,3,120114,1,1,16,1,1,1,0,1,4,4,120114,1096.8539225260417,4,1,1,1
11531,2021,17106,119,11,4,120114,0,0,10,1,1,0,0,0,4,4,120114,1096.8539225260417,4,1,1,1
11532,2021,17107,10,11,3,120101,0,1,13,1,1,0,0,0,4,4,120101,3306.2799479166665,4,1,1,1
11533,2021,17107,10,11,4,120101,0,1,8,1,1,0,0,0,4,4,120101,3306.2799479166665,4,1,1,1
11534,2021,17107,20,11,3,120101,0,0,17,1,1,0,0,0,2,2,120101,467.26673177083336,5,1,0,1
11535,2021,17107,20,11,4,120101,0,0,9,1,1,1,1,0,2,2,120101,467.26673177083336,5,1,0,1
11536,2021,17107,91,11,2,120101,0,0,6,1,1,1,1,0,2,1,120101,551.5341796875,2,1,0,1
11537,2021,17108,27,11,3,120101,0,1,11,1,1,1,0,0,1,2,120101,377.6371663411458,4,0,0,1
11538,2021,17108,67,11,3,120101,0,1,12,1,1,1,0,0,2,2,120101,388.2403564453125,4,1,0,1
11539,2021,17108,67,11,4,120101,0,1,9,1,1,1,0,0,2,2,120101,388.2403564453125,4,1,0,1
11540,2021,17108,127,11,4,120101,0,0,12,1,1,1,0,0,3,3,120101,1005.8036295572916,4,1,0,1
11541,2021,17109,29,11,5,120107,0,1,11,1,1,0,0,0,1,1,120107,855.4479709201389,6,1,0,1
11542,2021,17109,29,11,6,120107,0,0,11,1,1,0,0,0,1,1,120107,855.4479709201389,6,1,0,1
11543,2021,17111,20,11,5,120114,0,0,19,1,1,1,0,1,3,3,120114,553.1678757440476,7,0,0,1
11544,2021,17111,20,11,7,120114,0,1,11,1,1,1,0,0,3,3,120114,553.1678757440476,7,0,0,1
11545,2021,17111,37,11,4,120114,0,1,7,1,1,1,0,0,1,2,120114,618.4023844401041,4,0,0,1
11546,2021,17111,54,11,2,120114,0,1,14,1,1,1,1,1,2,1,120114,304.48994140625,5,0,0,1
11547,2021,17111,54,11,3,120114,0,0,13,1,1,1,1,0,2,1,120114,304.48994140625,5,0,0,1
11548,2021,17111,54,11,4,120114,0,1,9,1,1,1,1,0,2,1,120114,304.48994140625,5,0,0,1
11549,2021,17111,54,11,5,120114,0,0,6,1,1,1,1,0,2,1,120114,304.48994140625,5,0,0,1
11550,2021,17111,105,11,2,120114,0,0,10,1,1,0,0,0,3,2,120114,305.3900553385417,3,1,0,1
11551,2021,17111,122,11,4,120114,0,0,7,1,1,1,1,0,3,3,120114,2403.21728515625,4,1,1,1
11554,2021,17112,28,11,3,120114,0,1,16,1,1,0,0,1,3,3,120114,777.4998604910714,7,1,0,1
11555,2021,17112,28,11,4,120114,0,0,11,1,1,0,0,0,3,3,120114,777.4998604910714,7,1,0,1
11556,2021,17112,28,11,5,120114,0,1,8,1,1,0,0,0,3,3,120114,777.4998604910714,7,1,0,1
11557,2021,17112,63,11,3,120114,0,0,17,1,1,0,0,0,4,4,120114,626.2422526041667,5,1,1,1
11558,2021,17112,63,11,4,120114,0,0,10,1,1,0,0,0,4,4,120114,626.2422526041667,5,1,1,1
11559,2021,17112,75,11,6,120114,0,1,17,1,1,0,0,0,4,4,120114,607.5352027529761,7,1,0,1
11560,2021,17112,75,11,7,120114,0,1,15,1,1,0,0,0,4,4,120114,607.5352027529761,7,1,0,1
11562,2021,17113,69,11,3,120114,0,0,11,1,1,0,0,0,4,4,120114,1647.34326171875,4,1,0,1
11563,2021,17113,69,11,4,120114,0,1,6,1,1,0,0,0,4,4,120114,1647.34326171875,4,1,0,1
11564,2021,17113,188,11,3,120114,0,1,11,1,1,1,1,0,2,1,120114,742.9809027777778,3,1,0,1
11565,2021,17114,66,11,3,120101,0,1,8,1,1,1,1,0,2,2,120101,306.18238932291666,5,0,0,1
11566,2021,17114,66,11,4,120101,0,1,5,1,1,1,1,0,2,2,120101,306.18238932291666,5,0,0,1
11567,2021,17114,81,11,3,120101,0,0,11,1,1,1,1,0,3,3,120101,691.2744140625,4,1,0,1
11568,2021,17114,113,11,5,120101,0,1,6,1,1,1,0,0,2,1,120101,369.54352213541665,5,0,0,1
11569,2021,17115,106,11,3,120107,0,0,11,1,1,0,0,0,3,3,120107,835.9017740885416,4,1,0,1
11570,2021,17131,42,11,5,120114,0,1,14,1,1,1,1,0,2,1,120114,1449.2904947916666,5,1,0,1
11571,2021,17131,70,11,3,120114,0,1,16,1,1,1,1,0,2,4,120114,751.1345486111111,6,1,0,1
11572,2021,17131,70,11,4,120114,0,1,14,1,1,1,1,0,2,4,120114,751.1345486111111,6,1,0,1
11573,2021,17131,113,11,3,120114,0,1,5,1,1,1,1,0,4,4,120114,951.4180501302084,4,1,0,1
11576,2021,17132,78,11,4,120101,0,1,14,1,1,1,1,0,2,2,120101,991.0757161458333,5,1,0,1
11577,2021,17132,78,11,5,120101,0,1,7,1,1,1,1,0,2,2,120101,991.0757161458333,5,1,0,1
11578,2021,17133,12,11,2,120114,1,1,17,1,1,1,1,0,2,2,120114,369.90611979166664,5,1,0,1
11579,2021,17133,12,11,5,120114,0,0,3,1,1,1,0,0,2,2,120114,369.90611979166664,5,1,0,1
11580,2021,17133,37,11,3,120114,0,0,14,1,1,0,0,0,2,2,120114,610.1158203125,5,1,0,1
11581,2021,17133,37,11,4,120114,0,0,13,1,1,0,0,0,2,2,120114,610.1158203125,5,1,0,1
11582,2021,17133,41,11,4,120114,0,1,17,1,1,1,0,0,2,3,120114,344.4567057291667,5,1,0,1
11583,2021,17133,41,11,5,120114,0,0,11,1,1,1,1,0,2,3,120114,344.4567057291667,5,1,0,1
11584,2021,17133,56,11,2,120114,0,0,13,1,1,0,0,0,3,3,120114,997.2696397569445,3,1,1,1
11585,2021,17133,56,11,3,120114,0,0,6,1,1,0,0,0,3,3,120114,997.2696397569445,3,1,1,1
11586,2021,17133,67,11,2,120114,0,0,5,1,1,1,1,0,4,4,120114,417.8238525390625,4,0,0,1
11587,2021,17133,67,11,4,120114,0,0,16,1,1,0,0,0,4,4,120114,417.8238525390625,4,0,0,1
11588,2021,17135,4,11,3,120101,1,0,17,1,1,1,0,1,3,3,120101,364.98349609375,5,1,0,1
11589,2021,17135,4,11,4,120101,0,1,10,1,1,1,1,0,3,3,120101,364.98349609375,5,1,0,1
11590,2021,17135,4,11,5,120101,0,0,7,1,1,1,1,0,3,3,120101,364.98349609375,5,1,0,1
11591,2021,17135,28,11,3,120101,0,0,12,1,1,1,1,0,2,2,120101,333.166015625,6,0,0,1
11592,2021,17135,28,11,4,120101,0,1,11,1,1,1,1,0,2,2,120101,333.166015625,6,0,0,1
11593,2021,17135,28,11,5,120101,0,1,6,1,1,1,1,0,2,2,120101,333.166015625,6,0,0,1
11594,2021,17135,78,11,2,120101,0,0,7,1,1,1,1,0,2,2,120101,385.4319254557292,2,0,0,1
11595,2021,17136,9,11,6,120114,0,1,8,1,1,1,1,0,1,1,120114,670.9576099537037,9,1,0,1
11596,2021,17137,136,11,3,120101,0,0,9,1,1,0,0,0,4,4,120101,1340.8590494791667,4,1,0,1
11597,2021,17139,11,11,3,120101,0,1,14,1,1,1,1,0,1,1,120101,486.4303385416667,3,1,0,1
11598,2021,17139,60,11,3,120101,0,0,11,1,1,0,0,0,4,4,120101,3171.8668619791665,4,1,0,1
11599,2021,17139,125,11,3,120101,0,1,14,1,1,1,0,0,2,2,120101,642.5657009548611,3,0,0,1
11600,2021,17139,141,11,4,120101,0,1,12,1,1,1,1,0,2,3,120101,285.73390706380206,4,1,0,1
11601,2021,17140,83,11,4,120101,0,1,12,1,1,1,1,0,2,1,120101,378.55546875,5,1,1,1
11602,2021,17140,101,11,4,120101,0,1,8,1,1,1,1,0,2,1,120101,471.03343098958334,5,1,1,1
11603,2021,17140,101,11,5,120101,0,0,15,1,0,1,0,1,2,1,120101,471.03343098958334,5,1,1,1
11604,2021,17140,121,11,4,120101,1,0,18,1,1,1,1,1,2,2,120101,961.8111979166666,4,0,0,1
11605,2021,17142,5,11,3,120101,0,1,16,1,1,0,0,0,4,3,120101,1245.3025716145833,4,1,0,1
11606,2021,17142,5,11,4,120101,0,1,13,1,1,0,0,0,4,3,120101,1245.3025716145833,4,1,0,1
11612,2021,17143,67,11,5,120114,1,0,9,1,1,1,0,0,4,2,120114,280.70289713541666,5,0,0,1
11613,2021,17145,16,11,5,120101,0,1,10,1,1,1,1,0,1,1,120101,1056.385525173611,6,0,0,1
11614,2021,17145,164,11,3,120101,0,1,5,1,1,1,1,0,2,2,120101,310.89211018880206,4,0,0,1
11615,2021,17145,164,11,4,120101,0,1,3,1,1,1,0,0,2,2,120101,310.89211018880206,4,0,0,1
11616,2021,17146,8,11,3,120114,0,0,11,1,1,0,0,0,4,3,120114,3445.3428819444443,3,1,1,1
11617,2021,17146,87,11,3,120114,0,0,13,1,1,1,1,0,1,1,120114,349.9040120442708,4,0,0,1
11618,2021,17146,87,11,4,120114,0,0,11,1,1,1,1,0,1,1,120114,349.9040120442708,4,0,0,1
11619,2021,17146,104,11,6,120114,0,0,6,1,1,0,0,0,3,2,120114,635.7430013020834,6,1,0,1
11620,2021,17146,150,11,2,120114,0,1,16,1,1,0,0,0,1,1,120114,1089.9672037760417,2,1,0,1
11621,2021,17147,37,11,4,120101,0,0,17,1,1,1,1,0,4,1,120101,765.5456194196429,7,1,0,1
11622,2021,17147,37,11,5,120101,0,1,9,1,1,0,0,0,4,1,120101,765.5456194196429,7,1,0,1
11623,2021,17147,37,11,7,120101,0,0,5,1,1,0,0,0,4,1,120101,765.5456194196429,7,1,0,1
11624,2021,17147,71,11,2,120101,1,0,15,1,1,1,0,1,3,2,120101,592.8409423828125,2,0,0,1
11625,2021,17147,106,11,6,120101,1,0,13,1,1,1,0,0,4,3,120101,375.03960503472223,6,0,0,1
11629,2021,17150,98,11,2,120107,0,1,15,1,1,1,0,0,1,1,120107,554.7625868055555,3,1,0,1
11630,2021,17150,98,11,3,120107,0,1,8,1,1,1,0,0,1,1,120107,554.7625868055555,3,1,0,1
11631,2021,17150,157,11,4,120107,0,0,13,1,1,0,0,0,1,1,120107,575.7137369791667,5,1,0,1
11632,2021,17150,157,11,5,120107,0,0,7,1,1,1,1,0,1,1,120107,575.7137369791667,5,1,0,1
11633,2021,17150,187,11,3,120107,0,0,10,1,1,1,1,0,2,1,120107,2622.8016493055557,3,1,0,1
11634,2021,17150,216,11,3,120107,0,0,12,1,1,1,1,0,2,2,120107,567.0289713541666,5,1,1,1
11635,2021,17150,216,11,4,120107,0,0,10,1,1,1,1,0,2,2,120107,567.0289713541666,5,1,1,1
11636,2021,17152,4,11,2,120101,0,0,13,1,1,1,1,0,4,2,120101,1018.984619140625,2,1,0,1
11637,2021,17152,15,11,3,120101,0,0,11,1,1,1,1,0,3,1,120101,462.025390625,3,1,0,1
11638,2021,17152,25,11,3,120101,0,1,11,1,1,0,0,0,2,2,120101,594.7625868055555,3,1,0,1
11639,2021,17152,49,11,3,120101,0,1,14,1,1,1,1,0,2,2,120101,464.7046305338542,4,0,0,1
11640,2021,17152,94,11,3,120101,0,1,11,1,1,1,1,0,2,1,120101,137.10184733072916,3,1,1,1
11641,2021,17152,105,11,2,120101,0,0,18,1,1,1,1,1,2,4,120101,942.4806315104166,2,1,0,1
